0.6059 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
24.2884 	DATA 	Mouse:  Left button up, pos=(1264,488)
24.6553 	EXP 	New trial (rep=0, index=1): OrderedDict([('UImage', 'materials/Caucasian/Male/S_C_M_07_250.png'), ('LImage', 'materials/Caucasian/Male/S_C_M_07_250.png')])
24.6711 	EXP 	BlankTest: autoDraw = False
24.6711 	EXP 	BlankTest: autoDraw = False
24.6711 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
24.6711 	EXP 	Upper_image: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
24.6711 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
24.6711 	EXP 	Lower_image: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
24.6711 	EXP 	Fixation0: autoDraw = True
25.1705 	EXP 	Fixation0: autoDraw = False
25.1705 	EXP 	Upper_image: autoDraw = True
25.1705 	EXP 	Lower_image: autoDraw = True
28.1708 	EXP 	Upper_image: autoDraw = False
28.1708 	EXP 	Lower_image: autoDraw = False
28.1873 	EXP 	Fixation0: autoDraw = False
28.1873 	EXP 	Upper_image: autoDraw = False
28.1873 	EXP 	Lower_image: autoDraw = False
28.1873 	EXP 	BlankTest: autoDraw = True
28.6718 	EXP 	New trial (rep=0, index=2): OrderedDict([('UImage', 'materials/Caucasian/Female/S_C_F_05_250.png'), ('LImage', 'materials/Caucasian/Female/L_C_F_05_270.png')])
28.6865 	EXP 	BlankTest: autoDraw = False
28.6865 	EXP 	BlankTest: autoDraw = False
28.6865 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
28.6865 	EXP 	Upper_image: image = 'materials/Caucasian/Female/S_C_F_05_250.png'
28.6865 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
28.6865 	EXP 	Lower_image: image = 'materials/Caucasian/Female/L_C_F_05_270.png'
28.6865 	EXP 	Fixation0: autoDraw = True
29.1877 	EXP 	Fixation0: autoDraw = False
29.1877 	EXP 	Upper_image: autoDraw = True
29.1877 	EXP 	Lower_image: autoDraw = True
30.9219 	DATA 	Mouse: Left button down, pos=(1275,957)
30.9375 	EXP 	Fixation0: autoDraw = False
30.9375 	EXP 	Upper_image: autoDraw = False
30.9375 	EXP 	Lower_image: autoDraw = False
30.9375 	EXP 	BlankTest: autoDraw = True
31.0558 	DATA 	Mouse:  Left button up, pos=(1275,957)
31.4224 	EXP 	New trial (rep=0, index=3): OrderedDict([('UImage', 'materials/Asian/Female/S_A_F_01_250.png'), ('LImage', 'materials/Asian/Female/S_A_F_01_250.png')])
31.4385 	EXP 	BlankTest: autoDraw = False
31.4385 	EXP 	BlankTest: autoDraw = False
31.4385 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
31.4385 	EXP 	Upper_image: image = 'materials/Asian/Female/S_A_F_01_250.png'
31.4385 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
31.4385 	EXP 	Lower_image: image = 'materials/Asian/Female/S_A_F_01_250.png'
31.4385 	EXP 	Fixation0: autoDraw = True
31.9379 	EXP 	Fixation0: autoDraw = False
31.9379 	EXP 	Upper_image: autoDraw = True
31.9379 	EXP 	Lower_image: autoDraw = True
33.2722 	DATA 	Mouse: Left button down, pos=(1270,480)
33.2878 	EXP 	Fixation0: autoDraw = False
33.2878 	EXP 	Upper_image: autoDraw = False
33.2878 	EXP 	Lower_image: autoDraw = False
33.2878 	EXP 	BlankTest: autoDraw = True
33.4229 	DATA 	Mouse:  Left button up, pos=(1270,480)
33.7879 	EXP 	BlankTest: autoDraw = False
33.7879 	EXP 	BlankTest: autoDraw = False
33.7879 	EXP 	BreakText: autoDraw = True
35.1760 	EXP 	Imported BlockOrder.xlsx as conditions, 4 conditions, 4 params
35.1762 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
